sample_id	phb_score	matched_abundance	total_abundance	pct_matched
nmdc:bsm-11-18mvcq04	256.72123146660476	316.1976144813591	365.9193076557148	86.41184213730047
nmdc:bsm-11-190hex25	72.29611708053714	150.4467366959895	196.4964007835831	76.56462718708434
nmdc:bsm-11-19z8hm83	125.46022159448059	136.52863101045503	153.03945642730562	89.21139306013328
nmdc:bsm-11-1a77a924	81.74056440570321	216.0711035461304	241.06332883470947	89.63250635864422
nmdc:bsm-11-1a8dy123	64.83255884819486	83.41477309080297	105.71848821612147	78.90272978580361
nmdc:bsm-11-1abjk337	65.152807143496	153.22423918041744	182.5797242781669	83.92182636171293
nmdc:bsm-11-1affyn17	146.7978186728241	492.6272867834638	554.9474617229735	88.77007658598508
nmdc:bsm-11-1am9vt77	117.70285725540136	280.6969406186652	322.334142358433	87.08259651456112
nmdc:bsm-11-1amv9s56	174.56489390619046	415.61209339656057	463.6290520945496	89.64323773908008
nmdc:bsm-11-1aq18b09	121.36261836237405	182.56626000326426	218.42508337949917	83.58301032948098
nmdc:bsm-11-1ayznn69	80.24855117415427	107.85831193648161	128.15782404140293	84.16053623197963
nmdc:bsm-11-1az3ym15	113.57229737476278	226.31041808508616	251.44732099458275	90.00311365017957
nmdc:bsm-11-1b487w10	85.32077763924012	121.23429916113435	175.13555903767838	69.22312055146504
nmdc:bsm-11-1b87xf61	105.1308082680972	389.7698958612	456.5040033791706	85.38148471339001
nmdc:bsm-11-1byjjh32	104.18786658751871	350.3413346370977	397.84210794647316	88.06039572971336
nmdc:bsm-11-1c3d5n20	250.11829491628166	296.41930175979525	347.44731887645315	85.31345204168846
nmdc:bsm-11-1d28pq90	160.4245454107519	1232.6169477839248	1243.1232200827021	99.15484868040045
nmdc:bsm-11-1dcchs68	111.80135701359568	401.84670876661073	454.13767652502406	88.4856574423567
nmdc:bsm-11-1dd4dk74	47.328714488811535	50.52062641904961	53.4830285983445	94.46104258316707
nmdc:bsm-11-1dg9pg26	139.578143620698	258.6091451078341	294.7766675761783	87.73053418178101
nmdc:bsm-11-1dn6a430	104.65581742851526	131.39595021231327	144.359200884957	91.02014239953127
nmdc:bsm-11-1dpnqj50	158.4876621808536	350.60481497500996	390.4708203292971	89.79027285043558
nmdc:bsm-11-1drqxc52	142.72001696644668	229.62304520804713	251.04132671063064	91.46822486033471
nmdc:bsm-11-1dxe8825	138.15495615382005	339.43775591713853	388.1080057483483	87.45961198678084
nmdc:bsm-11-1ed0ac43	85.80586324140623	106.7738949308391	120.11929591938559	88.88987744525005
nmdc:bsm-11-1eqt1z88	92.9883039515088	336.5021970061099	373.2788725286775	90.1476675405083
nmdc:bsm-11-1er31a51	134.11076219521888	386.81358367790864	437.86797952874167	88.34023079153204
nmdc:bsm-11-1fhqn927	117.90273550936423	256.77266598479906	302.34846166364116	84.9260699300185
nmdc:bsm-11-1frj0t76	138.46017242905648	322.25450838583964	361.5079346833577	89.14175249517004
nmdc:bsm-11-1fsf9z28	144.7945251069937	400.4343120925461	462.6659060980649	86.54934517860747
nmdc:bsm-11-1ft6wx13	100.83251578325084	112.95477919004207	129.53928367731328	87.19731650779869
nmdc:bsm-11-1fwekh16	146.46503239292232	161.23409027676323	180.724386788111	89.21545849028165
nmdc:bsm-11-1g6cz846	59.65178053242299	60.666869667314735	65.4085642298811	92.7506518169372
nmdc:bsm-11-1g8nz369	193.77396626405687	749.0640921735561	832.3581655465208	89.9930009915534
nmdc:bsm-11-1gcypf43	120.30464235317817	149.83391131107106	164.18896024448048	91.25699504276385
nmdc:bsm-11-1gf9wt88	57.18441590941721	276.33262756974744	346.5953046266732	79.72774699512807
nmdc:bsm-11-1gnanf82	194.71575685796418	216.9124875791242	251.48865575224391	86.25140045792654
nmdc:bsm-11-1gy1sq66	213.92614066874563	265.7705630354563	304.25652049842546	87.3508191706385
nmdc:bsm-11-1gymef08	136.94713560897927	339.1384929737632	381.73762339789	88.8407304354894
nmdc:bsm-11-1gzgce32	7.681657842926281	993.9796032090575	1183.691515210951	83.97285867440858
nmdc:bsm-11-1h2cv511	66.28571210038712	126.67038050091125	148.84048568983167	85.10478846788995
nmdc:bsm-11-1hc5gy47	124.64521936285068	204.3446909986889	239.13155137555242	85.45283540513175
nmdc:bsm-11-1hkmx038	142.82285164162698	286.2372288119681	316.71268832229924	90.37756912368535
nmdc:bsm-11-1hm8wk38	125.78361473806977	152.82152470501407	173.3558753793829	88.1547996977719
nmdc:bsm-11-1hvvpx18	33.426869047833115	124.64762236395863	203.95325547278324	61.11577972855273
nmdc:bsm-11-1j598v71	56.08748299595786	78.60773229254927	93.55938329429085	84.01907913959715
nmdc:bsm-11-1j7f2f13	109.97674175687759	514.3752569922517	576.7845539374734	89.17979052677835
nmdc:bsm-11-1jbmeg10	133.90530689819673	519.2825355030919	577.4572750717866	89.92570670073164
nmdc:bsm-11-1jtev689	133.8399488828082	139.8258557237306	152.25951080365556	91.83390580049962
nmdc:bsm-11-1k40dz92	183.17753989093427	359.1287457136899	442.404695561693	81.17652215642221
nmdc:bsm-11-1k830e54	101.4201059056163	217.19302035414253	238.5816831784172	91.03507757203654
nmdc:bsm-11-1kadb632	83.16479984017212	101.81458460762877	108.89704823468087	93.4961840179645
nmdc:bsm-11-1kamm768	88.38645094108394	384.16515957859644	438.7772284903609	87.55357722194003
nmdc:bsm-11-1kc7kw84	363.5099195639198	629.2482297010214	756.6630678361577	83.16095451843492
nmdc:bsm-11-1kjfmt89	89.4203170809871	171.4755505252726	202.74876655412052	84.5753853104206
nmdc:bsm-11-1kpx8p74	146.87755341280766	518.3700316882382	583.6289662231708	88.81842089551488
nmdc:bsm-11-1kvye254	168.15791899054017	174.57537094028078	190.46072295040338	91.6595129095151
nmdc:bsm-11-1kysjj12	119.88154294335067	610.2198510768433	680.6928139903445	89.64687720142425
nmdc:bsm-11-1kzrnd52	78.34645003335888	99.67793569293126	106.7055836505568	93.41398292647933
nmdc:bsm-11-1kzwrj71	57.07954121270122	210.06622927290115	247.37306074962402	84.91879780131654
nmdc:bsm-11-1m0p3c27	103.9273925767502	432.1580126695777	580.9098903709246	74.39329573019229
nmdc:bsm-11-1m8p7p45	223.4001250609863	277.975517434463	323.3125750666157	85.97732933127905
nmdc:bsm-11-1m9zzf44	165.81517054466596	183.7623144867799	213.15444418658237	86.21087643189162
nmdc:bsm-11-1mhzmg74	85.83210240503232	160.951047583228	182.01787585534603	88.42595642152183
nmdc:bsm-11-1n211s83	143.66815025044173	152.02971332427245	173.0502414295952	87.85293338416123
nmdc:bsm-11-1n4rp732	137.68301713546197	153.55520833532447	170.56850560646393	90.02553419187913
nmdc:bsm-11-1n9brc67	375.63849072612317	398.31774134747144	437.9389027603492	90.95281073155553
nmdc:bsm-11-1p3c0k03	90.67355557646904	97.30998982893345	154.89415247182285	62.82353999556912
nmdc:bsm-11-1p3pzd81	109.77997018213608	121.1855659072348	137.28906487527433	88.27037027117244
nmdc:bsm-11-1p6fh432	109.58972867001323	198.06898117742193	223.67435347354655	88.55238792535377
nmdc:bsm-11-1p8mqd85	196.8888847625391	222.7316004559663	262.18522375613736	84.95200349777625
nmdc:bsm-11-1pbfcc79	61.9449965927829	89.19768622392448	152.63385498197744	58.43899194871065
nmdc:bsm-11-1ppwv655	70.49648566477873	89.72796707274341	116.17966897056064	77.23207327736495
nmdc:bsm-11-1pqb6b14	105.10963665302707	130.16228854764378	155.0555090806123	83.94560716960613
nmdc:bsm-11-1q33d349	155.35502924709027	368.5330980978612	419.81163985521323	87.78534540513522
nmdc:bsm-11-1qcn5r70	93.81375658172865	106.91243813071304	125.20600244112597	85.3892273902644
nmdc:bsm-11-1qhbxx29	82.5239334681897	346.826536865674	392.1902631624688	88.43323494800725
nmdc:bsm-11-1qygsp35	280.93445189159866	649.8259720972811	723.4400405663738	89.82444095692284
nmdc:bsm-11-1qyzap15	225.36531096093782	473.7910931976787	538.909830606344	87.91658015675866
nmdc:bsm-11-1rae0a48	173.1969156348433	219.86468553101543	258.8606855316865	84.93552625784973
nmdc:bsm-11-1rm17e70	142.111825910927	154.31261231296077	170.2409235379185	90.64366493441283
nmdc:bsm-11-1rn3f820	217.13970611510481	440.703623034272	489.40061071498366	90.04966756997537
nmdc:bsm-11-1rrw7h74	42.62005150305876	152.18776159216048	186.35927995982948	81.66363468723704
nmdc:bsm-11-1s5b2278	151.1697262050527	201.3086843730418	283.62437550471105	70.97721555660085
nmdc:bsm-11-1sn5mv14	63.0069092878264	73.13860541091039	90.79584821485687	80.55280813924128
nmdc:bsm-11-1sqwza47	120.53867674253966	180.3528863640114	207.48450628070447	86.92354412238046
nmdc:bsm-11-1t5ern24	130.30192660127713	481.8899672745384	543.6661873416406	88.63710462312015
nmdc:bsm-11-1tbfgc11	82.19836536706806	100.08573061305395	112.58269925041859	88.89974328154318
nmdc:bsm-11-1tmyhy51	127.95614224849798	184.22106367580722	224.93628413535046	81.89922065439484
nmdc:bsm-11-1ttnjf36	155.97703196392877	561.9416836142003	630.4720097035867	89.13031426698775
nmdc:bsm-11-1tw7rz42	79.64945522660469	429.63994948705385	476.654174695143	90.1366173414597
nmdc:bsm-11-1v418p02	101.37880360296349	213.43004403493114	272.6688988650361	78.27443647710382
nmdc:bsm-11-1wbmbn06	178.70051743749386	249.23197595536422	269.23896847131994	92.56905765552771
nmdc:bsm-11-1wcc3926	129.50566826156356	133.72642329585682	141.36914812510753	94.593781648534
nmdc:bsm-11-1x1djv86	175.45561381293433	249.77928254955583	308.5053303477675	80.96433285868618
nmdc:bsm-11-1x3q4h45	138.15495615382005	339.43775591713853	388.1080057483483	87.45961198678084
nmdc:bsm-11-1x4qvf31	223.7754050778359	386.8713066869204	441.6657393360134	87.59368731396977
nmdc:bsm-11-1x9ae596	162.1527696271481	176.1120400432533	193.7624907989782	90.89067719818041
nmdc:bsm-11-1xcga558	118.37666647580399	503.9279797599321	558.2055709186465	90.27641535906046
nmdc:bsm-11-1xh21e38	158.54693105491526	484.54579709216927	536.6195201777654	90.29596928036727
nmdc:bsm-11-1xw24m35	54.029532819828795	228.23346027826892	265.28107658347653	86.034580083005
nmdc:bsm-11-1xx5yx87	157.51413047380964	377.3827983382596	436.8417684459735	86.38889996274074
nmdc:bsm-11-1xy0sv79	322.33277256918905	584.3588248162453	690.6658055166239	84.60804344861693
nmdc:bsm-11-1y1nfb78	92.03713631154923	316.4504742079683	363.3398723253978	87.09489332471703
nmdc:bsm-11-1y4mvw72	106.2263404388409	133.22536807673586	151.62760331291014	87.86353221042606
nmdc:bsm-11-1y6wsk73	114.5040905445783	390.17392918567145	439.35848813514684	88.80536958367668
nmdc:bsm-11-1ymf2v75	51.15277409680973	226.83296178505384	256.4473370709027	88.45206363844557
nmdc:bsm-11-1yrt3r71	112.74576262164179	119.4347399889859	133.4610754707213	89.49031735862752
nmdc:bsm-11-1yvrq358	98.26203506849274	106.94160593757047	120.91938071017427	88.44041816083525
nmdc:bsm-11-1yxscs24	119.65056772142556	416.8530955598703	470.42181333161517	88.61262036461252
nmdc:bsm-11-1yz48307	132.65416437623801	152.28034132866367	172.67544111394096	88.18876636207956
nmdc:bsm-11-1ze4mb29	250.50502126649292	412.9281258342516	466.5651766990301	88.5038460769269
nmdc:bsm-11-1zsths21	26.762179258640657	1025.4205838899904	1050.6890912687745	97.5950537995716
nmdc:bsm-11-203z5687	73.56445081833397	298.0560531452048	348.04996572253054	85.63599554634594
nmdc:bsm-11-20gdzp94	136.55613629182287	517.4722389612283	583.2783996394226	88.71788142354062
nmdc:bsm-11-20h6s372	41.07536609726324	288.41969264814963	379.7910908051206	75.94166888873765
nmdc:bsm-11-20n7wy48	172.98971894121465	351.7112256207486	403.5080215104442	87.1633788850577
nmdc:bsm-11-21833332	110.13290663529621	378.1657011357189	428.3760090924364	88.2789169115484
nmdc:bsm-11-21cfvr11	160.32333787970276	790.5871791643394	892.2217387251033	88.60882276798259
nmdc:bsm-11-21j98y09	208.20259633931647	429.16928983640446	450.7042197577671	95.22193736439019
nmdc:bsm-11-21pxwc66	56.48735656506954	246.33238528247534	280.2546426342847	87.8959160023351
nmdc:bsm-11-21rj7e86	136.7585326127516	443.29401697831037	493.1543402299577	89.88950939205006
nmdc:bsm-11-21xrn895	106.04612946891723	146.77557166226242	172.58966895031733	85.04308082572085
nmdc:bsm-11-221gqs06	128.7199451793824	209.98466398826702	246.11135291681364	85.32099860474231
nmdc:bsm-11-222nfb60	62.30961044872353	103.62916573340952	126.34597002919428	82.0201591783769
nmdc:bsm-11-223nqw71	180.9831780484939	340.0735010645676	356.970411230378	95.26657962838672
nmdc:bsm-11-22n1qn36	117.06005208289245	271.28565135800716	325.9851277701157	83.22025400782009
nmdc:bsm-11-22p3hw30	66.18841832598446	81.24865226177351	86.13182815294888	94.3305790717642
nmdc:bsm-11-22rvn024	95.92786033800361	105.72317379313156	119.20344711299835	88.69137290376491
nmdc:bsm-11-23e67720	142.92208312857466	207.53094569439136	262.34664772442125	79.10562131992235
nmdc:bsm-11-23jz8a58	70.58364524393367	175.17266307372543	214.6045251666011	81.6258011976849
nmdc:bsm-11-23nxyk54	53.57828009237512	256.1347537402107	292.4194277580921	87.59156520616052
nmdc:bsm-11-23rb5739	89.70459247893207	115.6272399866727	132.70886262381612	87.1284989567246
nmdc:bsm-11-23tyv410	209.62803503710225	240.38968415426274	272.42935106921834	88.23927495726589
nmdc:bsm-11-23vvk069	130.11451822755072	145.24129498932217	162.65704528254247	89.29296283295423
nmdc:bsm-11-240d0454	190.20213116616642	462.3281878225475	522.0170143905686	88.56573159062542
nmdc:bsm-11-247mvn50	68.16492343946888	308.71892981596795	366.7920136378137	84.16729872445107
nmdc:bsm-11-262r9r39	95.2060533142744	386.5970805126763	443.6529101749664	87.13953445278008
nmdc:bsm-11-268k4561	249.30363712617904	257.8523082992202	284.8746867035901	90.51429289240906
nmdc:bsm-11-26dffh81	119.1716012919287	438.5025573608489	493.7771716584309	88.80575744076357
nmdc:bsm-11-26khva17	89.33013819569086	117.2651592831219	137.75006033569588	85.12893496913728
nmdc:bsm-11-26n20n70	102.34758657273952	393.06667340553565	441.8993266422103	88.94937143087962
nmdc:bsm-11-26syey05	52.286040662282495	77.88306327750409	96.53020457527138	80.68258388157999
nmdc:bsm-11-2744k638	165.00830337735306	497.65715424036745	560.0868118999905	88.85357477926644
nmdc:bsm-11-2769z821	223.93348976241424	280.9198917718304	334.13203416214446	84.07451637382013
nmdc:bsm-11-276f8m57	106.6469335138044	292.79809099559554	342.8851164784343	85.39247605808839
nmdc:bsm-11-27jtvy76	695.2357608549736	931.3178477695088	998.0215051392612	93.31641081617327
nmdc:bsm-11-27n9mt87	172.95410840543227	196.75031084659756	223.74873458611245	87.93359712650164
nmdc:bsm-11-27x6e010	135.37880692100686	183.0989586222643	216.2352375811616	84.67581910813219
nmdc:bsm-11-27za2f92	101.0379757248413	121.49861749243654	130.4429115557029	93.14313521785591
nmdc:bsm-11-283f1803	70.43800723468352	105.53182523715006	128.42387570430728	82.17461485131817
nmdc:bsm-11-287ny173	78.07397738570636	114.94715136326992	139.45355393321387	82.42683540235886
nmdc:bsm-11-28a1zr12	251.85457345506757	303.44287712771666	349.3834979026321	86.85094715385831
nmdc:bsm-11-28ssek36	158.96914542940513	219.79288894137193	270.38136050436964	81.28995598341915
nmdc:bsm-11-292c1h02	81.69544912054302	145.89797315522847	159.1834196851485	91.65400105350324
nmdc:bsm-11-2940sv11	242.05501264227223	278.64727026074036	325.94514666907213	85.48900730945607
nmdc:bsm-11-29krtc83	82.47115602626367	455.5964865874696	516.137352782828	88.2703962677873
nmdc:bsm-11-29p1bh61	372.6028236341114	516.2020338987375	610.7726627786367	84.51623089192277
nmdc:bsm-11-29y6f126	221.07215504978296	261.6080565389999	306.3905083639509	85.38386451196607
nmdc:bsm-11-29zhmk92	45.962644984493096	91.9425993986505	114.65990647660195	80.18722692523106
nmdc:bsm-11-2ag8pj48	0.0	5.773153262963612	10.986993127381252	52.54534335309666
nmdc:bsm-11-2agfbg73	128.61821270839366	377.5374592518359	433.5745064674933	87.07556685649858
nmdc:bsm-11-2ags7v65	149.44404768617554	230.77356777592775	267.8156866299432	86.16880164110823
nmdc:bsm-11-2anayn90	136.8332801994018	152.5347497384447	174.82794773087733	87.24849300024398
nmdc:bsm-11-2b3je276	125.43727544129395	435.0214447555689	487.36613691441227	89.25967805431756
nmdc:bsm-11-2b3nvt16	115.08260213263914	204.55175108300062	227.28064701601022	89.99963427092474
nmdc:bsm-11-2b47qb51	125.42440212664349	214.8829948294589	235.8531870028767	91.10879422919903
nmdc:bsm-11-2bab6228	91.4703657925146	347.7385082919156	398.79813129942863	87.19662430685362
nmdc:bsm-11-2bgtzv06	151.05524357003642	182.80255123131212	214.8825366651105	85.0709201726363
nmdc:bsm-11-2c1nf635	125.87349534621427	151.25806679078633	166.10043420510792	91.06422118319473
nmdc:bsm-11-2cc3wv03	43.90893293663316	305.4357035245155	398.64011312749005	76.6194102064268
nmdc:bsm-11-2cctk617	43.89682428561351	104.87280847458103	201.5267233908553	52.039157244264445
nmdc:bsm-11-2cn89r57	126.00043093099896	232.9194135506357	265.5504343465674	87.71193092708512
nmdc:bsm-11-2d51bs17	80.09209407820737	115.15244560165827	132.76433469263776	86.73447267916289
nmdc:bsm-11-2d77nw27	126.69842701107818	165.57701118405322	203.79598006355684	81.24645595679343
nmdc:bsm-11-2dh3gj76	36.03235126935973	166.4206780595718	188.71897854926465	88.18438894640799
nmdc:bsm-11-2f27b571	89.75345173432707	125.06569374243088	159.60667917711254	78.35868422752398
nmdc:bsm-11-2fxbgf80	62.17500658127982	300.7931715033872	341.37127584219917	88.11320482700208
nmdc:bsm-11-2g2td096	118.32999063321532	145.0581130019177	164.21019115642974	88.33685167794036
nmdc:bsm-11-2g9wzw84	136.55613629182287	517.4722389612283	583.2783996394226	88.71788142354062
nmdc:bsm-11-2gbbgq36	79.38744997177393	108.99639031371147	135.8452991789063	80.2356732051249
nmdc:bsm-11-2ghvt854	155.49201226004678	168.2714671392243	192.53079362099635	87.39976809656362
nmdc:bsm-11-2h1bv722	112.36191097788979	153.44772511891122	190.74262476303346	80.44752729472238
nmdc:bsm-11-2h512j54	158.72587118130832	187.67663485414752	215.44279382628125	87.11205026679959
nmdc:bsm-11-2hk4pa77	65.13733175491325	130.0975884659123	154.8519850056701	84.01415613829467
nmdc:bsm-11-2hmpdx59	101.37880360296349	213.43004403493114	272.6688988650361	78.27443647710382
nmdc:bsm-11-2hnm2028	177.03895995200938	679.1354576463333	759.6419130076526	89.40205194279369
nmdc:bsm-11-2hqjj767	60.7512182121134	105.40571249654111	116.99326767175664	90.09553677248654
nmdc:bsm-11-2htmvy39	86.65193686358857	131.88881229525379	158.84565810121612	83.02953563339737
nmdc:bsm-11-2hve6455	124.7801236395224	189.16357344602832	225.97208421915172	83.71103629887935
nmdc:bsm-11-2hze3183	93.76710401060535	271.89428447324246	302.5397313271861	89.87060419485809
nmdc:bsm-11-2j81ra50	203.33205271719385	361.80534596720787	417.73587975466734	86.61102948104266
nmdc:bsm-11-2j891q50	112.00569951332999	512.0166669760804	595.6597618798689	85.95790747392175
nmdc:bsm-11-2j8f3z26	79.4449450377928	113.83619050612283	139.03437946308665	81.87628912052368
nmdc:bsm-11-2jcr6626	298.47614193202344	370.88524556599714	416.33716135559405	89.08290683406558
nmdc:bsm-11-2jg2sa30	93.57527181213912	193.4769275916305	231.03974975716773	83.74183567761942
nmdc:bsm-11-2jgt5a02	112.69598396293674	128.2868713008821	136.93320616066143	93.68572817200035
nmdc:bsm-11-2jmhwj26	50.379219071100444	260.77054757390664	288.73441233743466	90.31502184407186
nmdc:bsm-11-2jtnq042	156.25609707194806	168.68271550439638	184.52010813509088	91.41698279349609
nmdc:bsm-11-2k12be49	68.3682214897605	70.53387666728871	76.59313855379762	92.08902781513125
nmdc:bsm-11-2k5t0q25	110.87384042218149	116.36718270701785	126.94297168360347	91.66886607716648
nmdc:bsm-11-2k6pk233	180.9105497024771	187.14072298561746	202.67503320648956	92.33536071261159
nmdc:bsm-11-2k7det13	151.15490866376047	284.3207487015281	317.0310663410317	89.68229895668426
nmdc:bsm-11-2kd3pz10	102.33498540787531	369.8519294004366	427.9245315577232	86.42924210353358
nmdc:bsm-11-2kdpcs44	50.52894050580219	112.72520348062025	141.4215221329014	79.7086622888179
nmdc:bsm-11-2kne9n35	144.33996472896783	166.76463475745604	191.00868755637524	87.30735595899863
nmdc:bsm-11-2kqg6170	188.9411002369592	283.09563738569267	344.6204879992013	82.14707112432292
nmdc:bsm-11-2krgp822	109.27326994453176	130.70909832578545	152.05534397060612	85.96152881746325
nmdc:bsm-11-2krtwg33	162.1527696271481	176.1120400432533	193.7624907989782	90.89067719818041
nmdc:bsm-11-2m6ma821	56.48735656506954	246.33238528247534	280.2546426342847	87.8959160023351
nmdc:bsm-11-2mfrgx93	32.30608585712367	80.90858921685692	178.2365685406789	45.39393339947026
nmdc:bsm-11-2mx0se38	228.82119104103293	438.041095299393	487.6083630490934	89.83461492749052
nmdc:bsm-11-2mzm9q64	166.45817288001533	182.05165598057013	200.04834014745308	91.00383229692493
nmdc:bsm-11-2nacvc65	206.23944835226814	305.18033206759054	347.46948522995933	87.82939079258101
nmdc:bsm-11-2nk75n51	133.04135031333664	149.40618691978642	171.0852441385359	87.32850554826639
nmdc:bsm-11-2npw1g23	275.98878735626346	398.3334831129577	444.1691701536291	89.68057890537116
nmdc:bsm-11-2nrtzw61	154.84322555853424	383.9500396248837	432.5235748980305	88.76973693639745
nmdc:bsm-11-2ns1df15	146.7630269385903	545.2607693305742	615.316305100883	88.6147116223707
nmdc:bsm-11-2nt1jx32	113.18482893927079	248.5913737050007	290.76696878970523	85.49505287335177
nmdc:bsm-11-2nt7ft36	104.91849706564537	118.48502742768605	130.14092406382156	91.04363464453394
nmdc:bsm-11-2pab2r51	101.14219229553083	113.30154006142385	122.34025122890407	92.61182556297977
nmdc:bsm-11-2pdqgg53	297.62675606053705	356.82589495756366	403.53139650245896	88.4258072730629
nmdc:bsm-11-2pgc5f49	52.65092315960872	264.1144543611027	305.5983511254816	86.42535320900824
nmdc:bsm-11-2phkb281	3.4785887092601806	24.721906389073325	30.563790593749353	80.88625759047453
nmdc:bsm-11-2qcn8345	165.2033123938771	197.46849395820053	219.81956760837667	89.83208187817198
nmdc:bsm-11-2qfz9d13	92.45395979631742	162.43790407788575	186.7370197090513	86.98752091629972
nmdc:bsm-11-2r3fr053	105.3943559772061	192.80016806196974	212.2359085687755	90.84238824717657
nmdc:bsm-11-2rhzdz53	68.3682214897605	70.53387666728871	76.59313855379762	92.08902781513125
nmdc:bsm-11-2rkxne59	76.19681096480086	80.37110405014164	88.23199480816709	91.09065733454571
nmdc:bsm-11-2rna7h21	72.47579824471399	247.5723025359648	288.5892193026635	85.78709320264615
nmdc:bsm-11-2rqwfh34	47.84546002895488	79.74169512591864	100.93028765949612	79.00670549452859
nmdc:bsm-11-2rtvmd84	84.69558674704155	114.9965898572466	151.5582171010736	75.87618280080176
nmdc:bsm-11-2sbnqj22	370.4772197634131	374.05139208894303	398.0086381342948	93.9807220874266
nmdc:bsm-11-2sjea508	100.02105694638816	452.4527006282738	501.3139822222815	90.25335751111314
nmdc:bsm-11-2sweer10	92.94326701600905	274.8603420076134	312.81664015852	87.86627906633349
nmdc:bsm-11-2tnrd005	71.41522763874349	171.15001736099998	196.24944153983512	87.21044810018458
nmdc:bsm-11-2tyc9s28	68.17822286386675	373.8093160201268	426.6239615530333	87.62032837052891
nmdc:bsm-11-2v8trb06	117.17370146241392	154.76350789514476	164.46841167649464	94.09922933989343
nmdc:bsm-11-2v8vhe22	123.51881678057748	218.6399628309608	260.04230549131955	84.0786126772204
nmdc:bsm-11-2vbmv206	235.50443304134342	373.20259562462604	421.48203481327886	88.54531505475882
nmdc:bsm-11-2vk3ed42	112.36191097788979	153.44772511891122	190.74262476303346	80.44752729472238
nmdc:bsm-11-2vvyp803	162.34057386622146	450.29291356576323	508.71355901665777	88.51600386594343
nmdc:bsm-11-2w55wh13	76.7891048443586	232.45008855016772	270.8986408151568	85.80703389677625
nmdc:bsm-11-2w5m5t55	154.70214146612722	174.01562836344502	199.0050100863096	87.44283789034932
nmdc:bsm-11-2wb2q869	166.48446886385605	326.04162455100396	411.07141120684895	79.315081434097
nmdc:bsm-11-2wq5w163	125.09276586207538	137.98653599589028	148.33873852139197	93.0212413637259
nmdc:bsm-11-2wzp8w65	96.80208744947576	112.97208308839012	133.06503697911054	84.89989981825597
nmdc:bsm-11-2x079y22	112.99483063554914	125.20827518923738	138.0058985383314	90.72675625850917
nmdc:bsm-11-2x413809	92.95061274984775	150.81379439431072	174.39928918488903	86.4761519953363
nmdc:bsm-11-2x5m0v29	117.17370146241392	154.76350789514476	164.46841167649464	94.09922933989343
nmdc:bsm-11-2xgypy83	127.58001755856019	381.17623688000833	431.4043976971723	88.35705869358753
nmdc:bsm-11-2xj86434	223.4001250609863	277.975517434463	323.3125750666157	85.97732933127905
nmdc:bsm-11-2xv2xk15	137.7463197910885	459.1275126471782	521.8637751533857	87.97842166995244
nmdc:bsm-11-2xw6s444	45.971073985793375	681.625644333906	713.4902944656067	95.53397567158684
nmdc:bsm-11-2yyjw048	125.32153539450144	385.62537112769843	442.74881580568507	87.098001702379
nmdc:bsm-11-2z0y0d85	128.1150181344663	152.41975081905198	179.75022026748033	84.79530683870162
nmdc:bsm-11-2z241662	110.87384042218149	116.36718270701785	126.94297168360347	91.66886607716648
nmdc:bsm-11-2z530112	59.68528504738346	130.13264539455426	155.36729045068586	83.75807096659051
nmdc:bsm-11-2zft9k79	58.82870530408092	244.03329880945682	352.02799533749504	69.32212836524495
nmdc:bsm-11-2zt7w626	66.98692089683551	295.43612017696427	330.32894341411975	89.43694643390307
nmdc:bsm-11-2zwg9712	138.8037196914013	146.2733246374189	170.69535431062891	85.69262193933693
nmdc:bsm-11-2zyckv39	70.5922603141833	193.70627610470854	219.03232463107207	88.43730094677963
nmdc:bsm-11-30160653	222.92276641073892	432.9174452226249	482.4488977999901	89.73332661692606
nmdc:bsm-11-301ntr20	93.55475125655734	329.83530604942314	377.8063418635031	87.30274468727384
nmdc:bsm-11-302b5a66	359.2216662074828	419.87458056135034	473.6635443650025	88.64405664240803
nmdc:bsm-11-30yc8k34	146.46319379446666	295.974992123926	351.90434384174887	84.10666060349222
nmdc:bsm-11-310rhs32	80.46193614634828	402.45096099953156	452.7232498193731	88.89558050312215
nmdc:bsm-11-3112an66	158.3698538565522	169.28246797704088	195.56502755907022	86.56070570997633
nmdc:bsm-11-315ss902	108.67660165765693	381.92635662672797	436.355570460897	87.5264079299644
nmdc:bsm-11-317z1g63	191.11900294417705	434.1415889729547	496.25450828468286	87.48365641524887
nmdc:bsm-11-31qt4e97	85.66087730105272	117.93375793719102	142.7199014347846	82.63301526387367
nmdc:bsm-11-31vzd718	85.16007099746359	106.30843385536666	125.07729449528506	84.99419041988799
nmdc:bsm-11-3227bb02	153.1210051012991	169.390810382683	197.7724103732934	85.64936335809406
nmdc:bsm-11-3227t050	49.99886214764118	165.25849399928288	191.83644676035988	86.14551446822934
nmdc:bsm-11-325rea35	139.16532291855546	590.8656298328702	677.2974139397732	87.2387252146531
nmdc:bsm-11-32ak7k14	140.7156776757455	281.1273780445708	327.6384945005194	85.80413558338003
nmdc:bsm-11-32fzkb25	101.47971365688417	180.06962379160996	211.44132237193682	85.16292925696789
nmdc:bsm-11-32qe2y33	107.58332185540107	203.1215905542617	242.6793492684555	83.69957772120345
nmdc:bsm-11-336s0y29	110.79182806046647	263.7234688603428	353.91970973065105	74.51505570600979
nmdc:bsm-11-33seav43	91.44118624783844	306.7169896292709	365.44862469308174	83.92889421512095
