orgId	locusId	sysName	gene	desc	annotation_class	darkness_tier	n_evidence_lines	has_domain	has_ortholog_group	has_function_prediction	has_cofit_partner	has_phenotype	has_pangenome_context	has_synteny_support	has_cofit_operon	has_neighbor_inference	has_concordance	composite_score	score_source	n_domains	OG_id	module_prediction	top_cofit_partners	max_abs_fit	is_essential_dark	has_pangenome_link	top_condition_class	top_condition_fit	evidence_summary
pseudo1_N1B4	Pf1N1B4_5304			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.0208402	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5305			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.7379611	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5306			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.7886341	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5309			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.330776	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5310			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	True	False	False	False	False	True	False		none				hypothetical protein | tRNA (Uracil54-C5-)-methyltransferase (EC 2.1.1.35) | D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	1.4375774	False	False			cofit:hypothetical protein | tRNA (U; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5314			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.4795088	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5317			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.85445327	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5321			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.2182543	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5322			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.97473377	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5323			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.6869624	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5324			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.6700531	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5325			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.85307074	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5327			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.73132414	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5333			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.78184164	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5340			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.4214346	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5343			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.5646212	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5344			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.8102684	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5346			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.5625758	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5349			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.7426599	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5350			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.7440691	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5354			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.4346246	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5356			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.8476262	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5360			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.96208924	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5362			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.5977363	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5363			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.6520608	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5367			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.9601772	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5368			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.86812544	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5369			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.9872237	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5374			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.79212385	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5384			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.88098806	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5385			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.3984998	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5389			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.917046	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5391			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.7409325	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5392			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.7820612	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5395			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.49304873	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5399			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.3632157	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5401			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.77433985	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5404			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.7866224	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5406			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.1788014	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5407			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.2635523	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5409			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.7100781	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5410			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.4650304	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5411			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.88072085	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5413			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.7007781	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5415			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.0678164	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5426			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.653209	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5428			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.37920544	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5429			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.7433213	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5430			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.0269665	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5431			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.73560387	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5432			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.1789066	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5437			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	True	False	False	False	False	True	False		none				ATP-dependent RNA helicase RhlE | Choline dehydrogenase (EC 1.1.99.1) | hypothetical protein	1.0074593	False	False			cofit:ATP-dependent RNA helicase Rhl; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5438			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.0252817	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5439			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.7373511	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5441			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.67600983	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5442			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	True	False	False	False	False	False	False		none				Polysaccharide deacetylase | Thymidylate kinase (EC 2.7.4.9) | Permeases of the major facilitator superfamily	1.136892	False	False			cofit:Polysaccharide deacetylase | T
pseudo1_N1B4	Pf1N1B4_5443			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.9253387	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5445			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.48583233	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5451			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.7074081	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5452			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.8928611	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5453			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.6658149	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5454			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.94841844	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5469			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.42724502	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5472			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.910336	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5479			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	True	False	False	False	False	False	False		none				CELL PROCESSES; Adaptation; adaptations, atypical conditions | Cell division inhibitor SULA | Exodeoxyribonuclease V alpha chain (EC 3.1.11.5)	1.207303	False	False			cofit:CELL PROCESSES; Adaptation; ad
pseudo1_N1B4	Pf1N1B4_5487			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.4641466	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5492			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.95974505	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5493			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.82635754	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5497			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.53626317	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5499			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.5699111	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5501			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.2479714	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5502			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.713659	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5504			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.0871116	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5505			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.2869518	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5506			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.0181004	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5511			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.4034482	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5513			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.5181098	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5522			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.0847466	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5523			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.42066613	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5524			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.6631838	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5527			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.2396779	False	True			pangenome
pseudo1_N1B4	Pf1N1B4_5530			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.5162584	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5532			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.85358894	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5541			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.75	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5551			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.6723219	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5552			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	True	False	False	False	False	True	False		none				hypothetical protein | Sensory box histidine kinase | Opine oxidase subunit B	1.97526	False	False			cofit:hypothetical protein | Sensory; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5554			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.0846231	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5555			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.1419002	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5557			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.9182632	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5558			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.86361027	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5561			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.2060336	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5563			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.0010611	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5565			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.6439996	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5571			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.8176963	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5574			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.7243255	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5598			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.1952313	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_5801			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.2885545	False	True			pangenome; +neighbor_inf
pseudo1_N1B4	Pf1N1B4_6013			hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.9262241	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_00110	AO353_00110		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.34871215	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_00130	AO353_00130		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.49740344	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_00275	AO353_00275		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.66031826	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_00485	AO353_00485		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.6687872	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_00985	AO353_00985		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.4569015	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_01020	AO353_01020		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.2628417	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_01125	AO353_01125		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.42639783	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_01255	AO353_01255		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.38045904	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_01275	AO353_01275		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.3733221	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_03090	AO353_03090		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	True	True	False		none					0.5604998	False	True			pangenome; +cofit_operon,neighbor_inf
pseudo3_N2E3	AO353_03155	AO353_03155		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.47371262	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_03940	AO353_03940		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.36984494	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_03950	AO353_03950		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.38928443	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_04100	AO353_04100		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.9978756	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_04470	AO353_04470		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.4232983	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_04760	AO353_04760		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.5608456	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_04775	AO353_04775		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.92787343	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_04780	AO353_04780		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.5829301	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_04785	AO353_04785		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.6677353	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_04820	AO353_04820		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.5986251	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_04855	AO353_04855		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.9406257	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_05005	AO353_05005		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.1503347	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_05025	AO353_05025		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.32589105	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_05030	AO353_05030		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.54013234	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_05355	AO353_05355		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.30559924	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_05360	AO353_05360		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.3286317	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_05740	AO353_05740		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	True	False	False	False	False	True	False		none				AraC family transcriptional regulator | LysR family transcriptional regulator | cytochrome D ubiquinol oxidase subunit II	1.2466037	False	False			cofit:AraC family transcriptional re; +neighbor_inf
pseudo3_N2E3	AO353_07400	AO353_07400		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.496242	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_07815	AO353_07815		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.8618641	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_07905	AO353_07905		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.9720403	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_07915	AO353_07915		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.8572444	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09340	AO353_09340		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.0673928	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09460	AO353_09460		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.07304	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09465	AO353_09465		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.5869705	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09470	AO353_09470		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.44297555	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09475	AO353_09475		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.638117	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09480	AO353_09480		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.96529037	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09505	AO353_09505		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					1.1613381	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09635	AO353_09635		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.336408	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09665	AO353_09665		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.7666819	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09725	AO353_09725		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.9588374	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09730	AO353_09730		hypothetical protein	hypothetical	T2_Twilight	1	True	False	False	False	False	False	False	False	True	False		none	1.0				0.5210985	False	False			1 domain(s); +neighbor_inf
pseudo3_N2E3	AO353_09775	AO353_09775		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					1.0715955	False	True			pangenome
pseudo3_N2E3	AO353_09795	AO353_09795		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	False	False		none					0.75900036	False	True			pangenome
pseudo3_N2E3	AO353_09810	AO353_09810		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.96693534	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_09970	AO353_09970		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.39809936	False	True			pangenome; +neighbor_inf
pseudo3_N2E3	AO353_10450	AO353_10450		hypothetical protein	hypothetical	T2_Twilight	1	False	False	True	False	False	False	False	False	True	False		none			PF00905		1.4562143	False	False			pred:PF00905; +neighbor_inf
pseudo3_N2E3	AO353_10525	AO353_10525		hypothetical protein	hypothetical	T2_Twilight	1	False	False	False	False	False	True	False	False	True	False		none					0.7868142	False	True			pangenome; +neighbor_inf
